,Z,S,K,l,b,Q_t_hat,d_ijk
2127,290970106001051,1,3,6168.145337,0.0,4.023573670112483e-05,5.331547176983351
2128,290970106001053,1,0,15748.8,5.0,3.9653752316331656e-05,44.386846115001035
2129,290970106001053,1,1,15740.70403,0.0,4.0218421313817865e-05,44.37366806811228
2130,290970106001053,1,2,10383.6585,0.0,4.0276721068024875e-05,35.06618334708821
2131,290970106001053,1,3,3003.663709,0.0,4.016022713158033e-05,22.214779903933547
2132,290970106001054,1,0,15708.0,15.0,3.842707662426154e-05,31.86747926205205
2133,290970106001054,1,1,15699.925,0.0,4.006761129469687e-05,31.858018095477707
2134,290970106001054,1,2,10356.75784,0.0,3.977964948027045e-05,25.175721389980147
2135,290970106001054,1,3,2995.882197,0.0,3.8221094827282405e-05,15.949072751771201
2136,290970106001055,1,0,16422.0,13.0,3.925257364391818e-05,50.63388371637155
2137,290970106001055,1,1,16413.55796,0.0,4.020460880816457e-05,50.61885098363987
2138,290970106001055,1,2,10827.51955,0.0,3.976678969494287e-05,40.001423966563706
2139,290970106001055,1,3,3132.058661,0.0,3.995178836549252e-05,25.34130448424272
2140,290970106001056,1,0,19074.0,18.0,4.021939509763286e-05,31.000336969207044
2141,290970106001056,1,1,19064.19464,0.0,3.8939051969719944e-05,30.991133246660006
2142,290970106001056,1,2,12576.06309,0.0,4.013869870881734e-05,24.490667745229008
2143,290970106001056,1,3,3637.856954,0.0,4.0208144434099906e-05,15.515084378033468
2144,290970106001057,1,0,24990.0,13.0,4.027695771253928e-05,56.14746346171072
2145,290970106001057,1,1,24977.15341,0.0,4.024714009001344e-05,56.13079378844999
2146,290970106001057,1,2,16476.66019,0.0,3.97905671348236e-05,44.35722338701044
2147,290970106001057,1,3,4766.176223,0.0,4.018992133670435e-05,28.10074722994726
2148,290970106001058,1,0,11696.0,5.0,3.973421270922217e-05,18.938387675733775
2149,290970106001058,1,1,11689.98745,0.0,3.889982813843908e-05,18.93276504344454
2150,290970106001058,1,2,7711.525315,0.0,4.018244108182417e-05,14.961571565694072
2151,290970106001058,1,3,2230.700164,0.0,4.021294175564952e-05,9.478306092481162
2152,290970106001059,1,0,4739.6,5.0,4.024602558411519e-05,32.87914527037113
2153,290970106001059,1,1,4737.163518,0.0,4.024271299254616e-05,32.86938375204305
2154,290970106001059,1,2,3124.96113,0.0,4.021891110361691e-05,25.974950632419823
2155,290970106001059,1,3,903.9523339,0.0,4.0098674742981135e-05,16.455392521668685
2156,290970106001060,1,0,14545.2,4.0,4.021200323807092e-05,13.151658108148453
2157,290970106001060,1,1,14537.72276,0.0,3.989830365781355e-05,13.147753499856599
2158,290970106001060,1,2,9590.088749,0.0,4.0250018680333426e-05,10.38998025378427
2159,290970106001060,1,3,2774.109099,0.0,4.016718179115254e-05,6.582157008513878
2160,290970106001062,1,0,19009.4,12.0,3.996442808837662e-05,21.481041576642497
2161,290970106001062,1,1,18999.62785,0.0,3.89126030167365e-05,21.474664048414
2162,290970106001062,1,2,12533.47036,0.0,3.954591637795979e-05,16.970301081928564
2163,290970106001062,1,3,3625.536226,0.0,4.023739094662677e-05,10.7508564475862
2164,290970106001063,1,0,9662.8,2.0,3.9985230348149766e-05,2.959123074333402
2165,290970106001063,1,1,9657.832652,0.0,4.026366481162066e-05,2.958244537522976
2166,290970106001063,1,2,6370.975274,0.0,3.960901391062403e-05,2.337745556987538
2167,290970106001063,1,3,1842.921473,0.0,3.980707991786005e-05,1.4809853270022033
2168,290970106001064,1,0,53332.4,9.0,4.024528504529815e-05,26.303316216296906
2169,290970106001064,1,1,53304.98346,0.0,4.024750008907849e-05,26.29550700161237
2170,290970106001064,1,2,35163.65875,0.0,4.027857965015755e-05,20.7799605087262
2171,290970106001064,1,3,10171.73336,0.0,3.9726827137740636e-05,13.164314016189953
2172,290970106001065,1,0,27696.4,20.0,4.010735762483533e-05,40.61541474575255
2173,290970106001065,1,1,27682.16213,0.0,4.013810215969238e-05,40.60335639447361
2174,290970106001065,1,2,18261.07128,0.0,3.851271662406435e-05,32.086703721956475
2175,290970106001065,1,3,5282.349865,0.0,4.02682652341297e-05,20.327249585507683
2176,290970106001066,1,0,20787.6,3.0,4.0260311392686244e-05,2.630331621629691
2177,290970106001066,1,1,20776.91374,0.0,4.018578984254439e-05,2.629550700399797
2178,290970106001066,1,2,13705.89121,0.0,3.882801835228084e-05,2.0779960504727226
2179,290970106001066,1,3,3964.680466,0.0,4.023925738043103e-05,1.31643140174066
2180,290970106001069,1,0,31395.6,12.0,4.0265035471326886e-05,21.70023587844495
2181,290970106001069,1,1,31379.46049,0.0,4.0184261997818094e-05,21.693793275732087
2182,290970106001069,1,2,20700.06534,0.0,4.0157985010583876e-05,17.14346742042519
2183,290970106001069,1,3,5987.873638,0.0,4.01945045202998e-05,10.860559064340473
2184,290970106002000,1,0,44492.4,5.0,4.025180467702787e-05,9.189037860456002
2185,290970106002000,1,1,44469.52783,0.0,4.018164946198926e-05,9.185951466723363
2186,290970106002000,1,2,29335.18031,0.0,3.900478519669752e-05,7.064588008676429
2187,290970106002000,1,3,8485.739054,0.0,4.0274254187924826e-05,4.315751504038723
2188,290970106002003,1,0,25921.6,69.0,3.960618337550157e-05,82.70134074410402
2189,290970106002003,1,1,25908.2745,0.0,3.883215322663616e-05,82.67356318953057
2190,290970106002003,1,2,17090.89215,0.0,4.013939484391071e-05,63.58129207665976
2191,290970106002003,1,3,4943.854084,0.0,4.026419633284063e-05,38.841763535733406
2192,290970106002004,1,0,24082.2,12.0,3.9197494841838815e-05,25.48426499966465
2193,290970106002004,1,1,24069.82008,0.0,4.0173380449148466e-05,25.475705398245033
2194,290970106002004,1,2,15878.12029,0.0,4.000429513975689e-05,19.59245740957616
2195,290970106002004,1,3,4593.037576,0.0,4.0109655537011526e-05,11.969017504536522
2196,290970106002005,1,0,18502.8,5.0,3.4057053873962504e-05,26.188757902299606
2197,290970106002005,1,1,18493.28828,0.0,3.99166281313072e-05,26.179961678834296
2198,290970106002005,1,2,12199.45371,0.0,4.004419323896019e-05,20.13407582487916
2199,290970106002005,1,3,3528.915783,0.0,4.019315171114688e-05,12.29989178678312
2200,290970106002006,1,0,14626.8,10.0,4.006390428698565e-05,19.603280768972805
2201,290970106002006,1,1,14619.28081,0.0,4.0031730511229704e-05,19.59669645933165
2202,290970106002006,1,2,9643.890088,0.0,3.898065194794696e-05,15.071121085032232
2203,290970106002006,1,3,2789.672124,0.0,4.003537490712086e-05,9.206936542200962
2204,290970106002007,1,0,21250.0,4.0,3.999874010937737e-05,7.3512302883648015
2205,290970106002007,1,1,21239.07603,0.0,4.018684432278286e-05,7.348761173224608
2206,290970106002007,1,2,14010.76547,0.0,4.024195136761133e-05,5.6516704069940875
2207,290970106002007,1,3,4052.870938,0.0,4.0269465416414653e-05,3.452601203337882
2208,290970106002010,1,0,14300.4,5.0,4.0236636162224894e-05,22.316234803964562
2209,290970106002010,1,1,14293.04861,0.0,3.994794908553524e-05,22.308739280807195
2210,290970106002010,1,2,9428.68473,0.0,3.879568970436937e-05,17.156856591920782
2211,290970106002010,1,3,2727.420026,0.0,3.911839411787349e-05,10.481110795462863
2212,290970106002011,1,0,18802.0,12.0,3.978518924426608e-05,36.199240056341836
2213,290970106002011,1,1,18792.33447,0.0,4.027702077865981e-05,36.18708153312733
2214,290970106002011,1,2,12396.72529,0.0,4.0266425863893815e-05,27.830195188786973
2215,290970106002011,1,3,3585.980206,0.0,4.027856618819392e-05,17.00144531952941
2216,290970106002015,1,0,1490281.2,16.0,4.0062547907393904e-05,209.74419926161292
2217,290970106002015,1,1,1489515.092,0.0,4.0101900035555986e-05,209.67375080491428
2218,290970106002015,1,2,982587.3119,0.0,4.025914166873312e-05,161.25261181010515
2219,290970106002015,1,3,284231.4054,0.0,3.9856225470415056e-05,98.50909934151775
2220,290970106002016,1,0,53162.4,29.0,4.026657648617231e-05,153.34408443624108
2221,290970106002016,1,1,53135.07085,0.0,3.9291017467981435e-05,153.29257956301043
2222,290970106002016,1,2,35051.57262,0.0,4.0277027495420634e-05,117.89186164324215
2223,290970106002016,1,3,10139.3104,0.0,3.9532039438886625e-05,72.02004966610666
2224,290970106002017,1,0,39120.4,13.0,3.9102968941998575e-05,20.215883293003206
2225,290970106002017,1,1,39100.28941,0.0,4.026914618502569e-05,20.209093226979252
2226,290970106002017,1,2,25793.2588,0.0,4.0119454182277176e-05,15.54209361935737
2227,290970106002017,1,3,7461.173281,0.0,4.0267869452198774e-05,9.494653308881672
2228,290970106003000,1,0,69462.0,35.0,3.9632225524620276e-05,61.66482702545277
2229,290970106003000,1,1,69426.29173,0.0,4.026157426369998e-05,61.64565597922131
2230,290970106003000,1,2,45798.39017,0.0,3.9403843907211204e-05,48.2382005260084
2231,290970106003000,1,3,13248.02452,0.0,4.021198285014019e-05,30.1516301197894
2232,290970106003001,1,0,59248.4,23.0,3.9546565054073644e-05,38.48584949106274
2233,290970106003001,1,1,59217.94222,0.0,3.8229692257350757e-05,38.473884580230674
2234,290970106003001,1,2,39064.25585,0.0,3.99835213947475e-05,30.106110964770373
2235,290970106003001,1,3,11300.05263,0.0,4.015211126845063e-05,18.818038655339596
2236,290970106003002,1,0,40636.8,14.0,3.99989352394106e-05,79.63096427682022
2237,290970106003002,1,1,40615.90987,0.0,3.770407322630106e-05,79.60620771177341
2238,290970106003002,1,2,26793.06702,0.0,3.96666858089753e-05,62.29247056700042
2239,290970106003002,1,3,7750.386151,0.0,3.976679011293835e-05,38.93635151156972
2240,290970106003003,1,0,772493.6,13.0,4.0243202362130356e-05,254.00660664101406
2241,290970106003003,1,1,772096.4849,0.0,3.996829369267385e-05,253.9276382490899
2242,290970106003003,1,2,509328.3132,0.0,3.8854250550563896e-05,198.7003323635133
2243,290970106003003,1,3,147332.5582,0.0,4.021663690671828e-05,124.19905514069083
2244,290970106003003,5,0,772493.6,2.0,3.977501291380214e-05,42.58507537249701
2245,290970106003003,5,1,772468.5918,0.0,4.020245953907399e-05,42.584487410932674
2246,290970106003003,5,2,662292.7468,0.0,3.9993371946912175e-05,39.844489183450705
2247,290970106003003,5,3,545928.1977,0.0,4.012950432590532e-05,36.65394260075192
2248,290970106003004,1,0,16755.2,14.0,4.024704273695846e-05,29.5058179431481
2249,290970106003004,1,1,16746.58667,0.0,4.026129735677281e-05,29.496644847976643
2250,290970106003004,1,2,11047.20836,0.0,4.0277873818851384e-05,23.081351743148375
2251,290970106003004,1,3,3195.607677,0.0,4.0107708750454844e-05,14.427162970166762
2252,290970106003005,1,0,29008.8,3.0,4.012312206774139e-05,0.0
2253,290970106003005,1,1,28993.88747,0.0,3.9564660245479616e-05,0.0
2254,290970106003005,1,2,19126.37616,0.0,4.022645486376234e-05,0.0
2255,290970106003005,1,3,5532.655174,0.0,4.014808174517656e-05,0.0
2256,290970106003006,1,0,21209.2,13.0,3.916637333763309e-05,34.63726454195646
2257,290970106003006,1,1,21198.297,0.0,3.988435304909986e-05,34.62649611957973
2258,290970106003006,1,2,13983.8648,0.0,4.027149469009893e-05,27.095499869063314
2259,290970106003006,1,3,4045.089425,0.0,4.015052033241788e-05,16.936234790554042
2260,290970106003007,1,0,22596.4,20.0,4.0258035536428204e-05,61.57735918570038
2261,290970106003007,1,1,22584.78389,0.0,3.9268737975901834e-05,61.5582153352757
2262,290970106003007,1,2,14898.48757,0.0,3.975372228078403e-05,48.16977754524837
2263,290970106003007,1,3,4309.66084,0.0,4.026142855654958e-05,30.108861850212584
2264,290970106003008,1,0,21318.0,11.0,3.923901699829956e-05,15.394339796425095
2265,290970106003008,1,1,21307.04107,0.0,4.0278632653967256e-05,15.389553831250605
2266,290970106003008,1,2,14055.59992,0.0,4.019313559137092e-05,12.042444386627757
2267,290970106003008,1,3,4065.840125,0.0,4.004956450388064e-05,7.527215462796052
2268,290970106003009,1,0,16143.2,17.0,3.988278377249564e-05,38.48584949106274
2269,290970106003009,1,1,16134.90128,0.0,4.011115279538783e-05,38.47388458393113
2270,290970106003009,1,2,10643.69831,0.0,4.004781726623248e-05,30.106110962455812
2271,290970106003009,1,3,3078.884994,0.0,3.9257778315369376e-05,18.81803865674911
2272,290970106003010,1,0,18611.6,15.0,4.00939542906993e-05,32.07154124255228
2273,290970106003010,1,1,18602.03235,0.0,4.018577168435193e-05,32.0615704846512
2274,290970106003010,1,2,12271.18883,0.0,4.014746587914719e-05,25.088425805839382
2275,290970106003010,1,3,3549.666482,0.0,3.911728288648859e-05,15.681698880496908
2276,290970106003011,1,0,18883.6,11.0,4.010448167314039e-05,13.994854360386437
2277,290970106003011,1,1,18873.89252,0.0,4.0231439889467207e-05,13.990503482784934
2278,290970106003011,1,2,12450.52663,0.0,4.02671851842821e-05,10.947676716236412
2279,290970106003011,1,3,3601.54323,0.0,3.812492755930197e-05,6.842923147852577
2280,290970106003012,1,0,25867.2,8.0,4.013462221995062e-05,21.808648044935552
2281,290970106003012,1,1,25853.90247,0.0,4.0171715278811006e-05,21.80186792974726
2282,290970106003012,1,2,17055.02459,0.0,3.945183570336096e-05,17.060129546656785
2283,290970106003012,1,3,4933.478735,0.0,3.93802090307271e-05,10.663555238767012
2284,290970106003013,1,0,34326.4,9.0,4.004508980763166e-05,23.458041594552544
2285,290970106003013,1,1,34308.75386,0.0,4.017382489325294e-05,23.450748699160126
2286,290970106003013,1,2,22632.43011,0.0,4.025840178485597e-05,18.350391446102236
2287,290970106003013,1,3,6546.845598,0.0,3.9443898784826656e-05,11.470042609818263
2288,290970106003014,1,0,19019.6,8.0,3.781716797915479e-05,15.394339796425095
2289,290970106003014,1,1,19009.82261,0.0,4.020420652241663e-05,15.38955383274347
2290,290970106003014,1,2,12540.19553,0.0,4.006541926617182e-05,12.042444388377305
2291,290970106003014,1,3,3627.481604,0.0,4.020483371877703e-05,7.527215462637511
2292,290970106003015,1,0,44149.0,6.0,4.025158856214746e-05,6.414308248510457
2293,290970106003015,1,1,44126.30436,0.0,4.026639244685802e-05,6.412314096960579
2294,290970106003015,1,2,29108.76634,0.0,3.982939890121329e-05,5.017685160951734
2295,290970106003015,1,3,8420.24466,0.0,3.940027085187821e-05,3.1363397761004337
2296,290970106003016,1,0,30083.2,9.0,4.011396974152773e-05,15.394339796425095
2297,290970106003016,1,1,30067.73515,0.0,3.969388333760161e-05,15.389553831405607
2298,290970106003016,1,2,19834.76046,0.0,3.992065222320129e-05,12.042444386200756
2299,290970106003016,1,3,5737.568329,0.0,4.025927280970887e-05,7.527215462649627
2300,290970106003017,1,0,30899.2,8.0,4.025890150746477e-05,8.338600723063593
2301,290970106003017,1,1,30883.31567,0.0,4.027821444156229e-05,8.336008325436206
2302,290970106003017,1,2,20372.77385,0.0,4.0250181766826914e-05,6.522990708476804
2303,290970106003017,1,3,5893.198573,0.0,3.969312005901265e-05,4.077241708934386
2304,290970106003018,1,0,31613.2,13.0,4.016779677310975e-05,24.4909951306763
2305,290970106003018,1,1,31596.94863,0.0,4.025006317966347e-05,24.483381098253403
2306,290970106003018,1,2,20843.53557,0.0,4.000807933498549e-05,19.158434248833387
2307,290970106003018,1,3,6029.375036,0.0,4.0074481280480654e-05,11.975115508537087
2308,290970106003019,1,0,27570.6,14.0,4.008279060714941e-05,15.394339796425095
2309,290970106003019,1,1,27556.4268,0.0,3.960703118176673e-05,15.389553831216674
2310,290970106003019,1,2,18178.12755,0.0,4.01243607530581e-05,12.042444385879715
2311,290970106003019,1,3,5258.356869,0.0,4.0234567521770926e-05,7.527215462544301
2312,290970106003020,1,0,86686.4,25.0,4.003847351156488e-05,50.58140218825391
2313,290970106003020,1,1,86641.83719,0.0,4.018940606335969e-05,50.56567687751907
2314,290970106003020,1,2,57154.95623,0.0,4.027229987183971e-05,39.568031556171526
2315,290970106003020,1,3,16533.11959,0.0,3.835040494302184e-05,24.732279377879614
2316,290970106003021,1,0,56633.8,16.0,4.0122500924890604e-05,24.374371344339735
2317,290970106003021,1,1,56604.68631,0.0,3.963492799933201e-05,24.36679356866732
2318,290970106003021,1,2,37340.37127,0.0,4.019710334224338e-05,19.067203611955783
2319,290970106003021,1,3,10801.38739,0.0,4.02295551793102e-05,11.91809114838496
2320,290970106003022,1,0,45400.2,2.0,3.994528057087614e-05,0.6414308248510456
2321,290970106003022,1,1,45376.86116,0.0,4.01961247517174e-05,0.6412314097246984
2322,290970106003022,1,2,29933.72021,0.0,3.9843364162454286e-05,0.5017685160871852
2323,290970106003022,1,3,8658.877701,0.0,4.020069092168059e-05,0.3136339776115859
2324,290970106003023,1,0,18166.2,4.0,3.866949371778795e-05,1.2828616497020913
2325,290970106003023,1,1,18156.86132,0.0,4.00876575335236e-05,1.282462819539217
2326,290970106003023,1,2,11977.52318,0.0,4.0216393706800704e-05,1.003537031967582
2327,290970106003023,1,3,3464.718307,0.0,4.0112507596958225e-05,0.6272679552139768
2328,290970106003024,1,0,707329.2,19.0,4.02582317980738e-05,28.642353371233263
2329,290970106003024,1,1,706965.5839,0.0,4.005917682733469e-05,28.633448718516902
2330,290970106003024,1,2,466363.4603,0.0,4.021293568061907e-05,22.405894122874418
2331,290970106003024,1,3,134904.1863,0.0,3.9969332399399987e-05,14.00496338575036
2332,290970106003025,1,0,45791.2,4.0,3.995517745951464e-05,5.772877423659411
2333,290970106003025,1,1,45767.66016,0.0,3.38617174436384e-05,5.7710826875999475
2334,290970106003025,1,2,30191.5183,0.0,4.013880050387982e-05,4.515916645229105
2335,290970106003025,1,3,8733.450526,0.0,4.027856992474842e-05,2.822705798486159
2336,290970106004000,1,0,6929.2,4.0,4.012012727182464e-05,4.319967445101791
2337,290970106004000,1,1,6925.637912,0.0,3.985684545520194e-05,4.318648984975169
2338,290970106004000,1,2,4568.630404,0.0,3.987271123454504e-05,3.3928810970894183
2339,290970106004000,1,3,1321.560155,0.0,4.0271369837832025e-05,2.13223931954449
2340,290970106004001,1,0,19315.4,6.0,3.9897637226450264e-05,9.719926751479026
2341,290970106004001,1,1,19305.47055,0.0,4.0261842212717684e-05,9.716960216608747
2342,290970106004001,1,2,12735.22538,0.0,4.0274108901209374e-05,7.633982468341337
2343,290970106004001,1,3,3683.897567,0.0,3.8156389128776766e-05,4.797538469113635
2344,290970106004002,1,0,16163.6,9.0,4.027389362515933e-05,29.807775371202343
2345,290970106004002,1,1,16155.29079,0.0,4.0253815195123857e-05,29.798677994379357
2346,290970106004002,1,2,10657.14865,0.0,4.0277282411512837e-05,23.41087957467475
2347,290970106004002,1,3,3082.77575,0.0,4.02635728179533e-05,14.712451305692008
